zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport,Latitude,Longitude,City,County
92020,29038,61830,9245,35.7,551400,2462,57796,42830,3121,231,2597,14951,3128,1119,32.79557,-116.9697,El Cajon,San Diego
92025,27745,56866,9854,34.1,521900,2424,52276,34383,1357,612,2041,29519,6429,719,33.08492,-117.02967,Escondido,San Diego
92027,29210,70009,6113,34.7,472500,2402,57225,37189,1223,412,3405,30926,6290,387,33.13263,-116.98335,Escondido,San Diego
92065,41840,100645,1634,41.2,562000,2653,36460,29779,335,132,817,10551,3150,22,33.04736,-116.84386,Ramona,San Diego
92078,39749,91564,4916,37.1,614500,2899,52810,37950,1180,384,4952,15790,5317,173,33.11834,-117.18554,San Marcos,San Diego
92117,41776,91347,5618,37.7,640100,2624,58651,43227,1602,93,6165,14531,4705,643,32.82493,-117.19972,San Diego,San Diego
92123,42996,90602,3755,34.2,580000,2606,34103,20007,2963,124,6593,7522,3014,311,32.80958,-117.13419,San Diego,San Diego
92139,26557,75576,3006,36,438500,2138,36172,13183,4908,139,10807,13703,4055,416,32.68006,-117.04889,San Diego,San Diego
92173,18615,48967,6188,32.2,382800,1870,31248,22484,326,38,574,29473,3632,1025,32.55552,-117.05114,San Ysidro,San Diego
92223,30840,86068,6050,35.7,336100,2102,56925,35904,5135,758,3962,24484,4581,258,33.9382,-116.98137,Beaumont,Riverside
92230,24154,47500,393,39.2,192900,1525,2363,1354,77,244,58,1023,186,0,33.9088,-116.76879,Cabazon,Riverside
92240,21513,40456,8064,36.8,218600,1435,36214,22397,2873,411,1087,21048,3283,288,33.95291,-116.5194,Desert Hot Springs,Riverside
92254,13872,26328,2133,36.2,155400,1175,8336,1774,0,0,0,8084,537,0,33.54371,-115.99995,Mecca,Riverside
92280,,,0,,,,0,0,0,0,0,0,0,0,34.13963,-114.84652,Vidal,San Bernardino
92313,31146,70200,1088,36.8,355400,1837,12559,7583,520,20,671,6207,1103,107,34.03142,-117.31373,Grand Terrace,San Bernardino
92316,20195,63529,4414,34.9,316900,1650,29176,14672,902,207,414,23608,3607,127,34.0576,-117.39076,Bloomington,San Bernardino
92324,22284,58589,8660,31.8,302800,1599,59628,30163,4243,715,2509,42950,4639,435,34.03398,-117.29008,Colton,San Bernardino
92354,31323,59320,2999,37.4,384700,2001,22991,11281,2166,43,7091,5314,1151,141,34.04933,-117.25119,Loma Linda,San Bernardino
92377,28504,95953,2445,33,397400,2204,20606,10116,3925,116,823,12077,2085,164,34.15234,-117.40412,Rialto,San Bernardino
92507,22031,54701,11028,26,369700,1861,59612,25324,4561,638,8083,31023,4185,630,33.97464,-117.32234,Riverside,Riverside
92548,19920,53643,1150,33.9,154600,1473,8502,6748,32,8,112,5185,239,27,33.76392,-117.10907,Homeland,Riverside
92563,33469,96604,3925,32.5,433100,2453,71394,39662,4254,395,9694,21986,9167,110,33.58435,-117.14458,Murrieta,Riverside
92591,36030,89574,3165,36,467100,2423,41588,27581,2317,90,3457,12444,3987,33,33.53432,-117.1092,Temecula,Riverside
92610,57338,141629,435,35.9,793300,3233,17002,9358,408,55,5711,1772,1223,29,33.68336,-117.65404,Foothill Ranch,Orange
92624,58944,115403,257,51.5,833300,3069,6376,5303,70,0,122,1717,354,28,33.46082,-117.66656,Capistrano Beach,Orange
92629,66506,105014,1356,48.4,945600,3502,27023,22652,631,131,1207,3749,1186,224,33.47678,-117.70459,Dana Point,Orange
92649,56757,101466,2957,45.2,854500,3028,35856,26135,280,215,4105,5739,3658,117,33.72037,-118.04423,Huntington Beach,Orange
92701,17696,53710,11249,29.4,476000,2086,54796,15840,252,261,2926,47357,2064,1328,33.7486,-117.85877,Santa Ana,Orange
92675,50937,105524,2825,41.3,766100,3306,39827,28038,239,132,1988,13499,3171,302,33.49977,-117.65366,San Juan Capistrano,Orange
92683,29003,67104,13987,40.7,624400,2446,90833,29737,1032,304,46518,20861,5102,511,33.75242,-117.99383,Westminster,Orange
92691,47351,118379,2574,43.1,702900,2647,50033,35964,626,167,6248,10736,4544,382,33.61051,-117.66627,Mission Viejo,Orange
92040,34821,83692,3676,40,503300,2504,45392,37618,740,874,1038,9422,2876,151,32.90665,-116.88875,Lakeside,San Diego
92064,49360,115391,2383,41.5,716800,2964,49768,34870,1021,187,6158,8080,3316,123,32.98038,-117.01746,Poway,San Diego
93652,16538,38438,187,36.5,160900,895,563,391,0,0,13,455,15,0,36.59502,-119.90458,Raisin City,Fresno
93033,18224,68542,12569,30.5,420700,1968,84902,57744,1818,1420,5385,72080,9249,262,34.15401,-119.12296,Oxnard,Ventura
93036,27901,78931,5059,33,497800,2364,47126,32008,1003,752,3219,33501,4968,236,34.24911,-119.15977,Oxnard,Ventura
93042,31015,,0,21.7,,,124,48,38,5,0,59,27,7,33.4077,-119.43365,Point Mugu Nawc,Ventura
93043,14201,,0,17.8,,,82,55,0,27,0,82,0,0,34.17001,-119.2026,Port Hueneme Cbc Base,Ventura
93064,,,0,,,,0,0,0,0,0,0,0,0,34.24527,-118.69984,Brandeis,Ventura
93220,,,45,,,,45,45,0,0,0,0,0,0,35.3705,-118.78369,Edison,Kern
93258,12023,35034,571,36.5,125500,918,1366,685,0,0,209,991,130,0,36.05833,-119.15209,Porterville,Tulare
93314,46739,110877,2044,35.5,385600,2283,30805,24252,736,475,1896,8083,1978,39,35.385,-119.23741,Bakersfield,Kern
93410,,,0,,,,0,0,0,0,0,0,0,0,35.30428,-120.65683,San Luis Obispo,San Luis Obispo
93519,,,0,,,,0,0,0,0,0,0,0,0,35.3171,-117.95596,Cantil,Kern
91502,33986,53580,1814,34,713900,2857,11218,6921,357,92,1959,3207,385,247,34.17684,-118.30936,Burbank,Los Angeles
91602,64505,81795,1590,40.3,773300,3029,20339,14189,869,78,2122,3681,1611,464,34.15078,-118.36633,North Hollywood,Los Angeles
91706,21073,68773,9550,35.5,437600,1901,76581,27050,1066,1811,16571,56027,7197,1388,34.09627,-117.96855,Baldwin Park,Los Angeles
91710,27294,86702,7297,37.5,476900,2396,90481,45455,4729,565,12868,49940,8570,455,34.00507,-117.68249,Chino,San Bernardino
91711,47627,100598,1651,40.4,690300,2883,36217,22680,1706,175,5472,8579,3080,568,34.12836,-117.71523,Claremont,Los Angeles
91906,21369,48100,1047,30.5,285000,1926,4327,2996,100,232,8,1637,251,0,32.66241,-116.47255,Campo,San Diego
91913,39780,113415,2436,35.9,536400,2808,51054,24818,3687,481,12412,26729,4766,125,32.62174,-116.98609,Chula Vista,San Diego
91942,36142,66551,5389,35.7,526500,2292,40714,28187,2726,375,3241,9589,4293,660,32.77728,-117.02129,La Mesa,San Diego
91948,25197,,0,27.9,,,115,115,0,0,0,0,0,0,32.87509,-116.47076,Mount Laguna,San Diego
91962,50515,130938,26,52.7,425100,2393,2652,2341,13,11,10,721,98,24,32.79248,-116.48044,Pine Valley,San Diego
91978,33124,84266,1321,39.2,415400,2431,10949,6740,1484,36,693,3270,1142,48,32.71209,-116.94103,Spring Valley,San Diego
