zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport,Latitude,Longitude,City,County
93562,21094.0,35703.0,514,39.0,51900.0,864.0,1757,1465,100,24,31,356,124,5,35.70667,-117.34263,Trona,San Bernardino
93268,20737.0,45655.0,5797,30.1,162100.0,1290.0,18389,14842,169,65,360,7428,1144,9,35.16725,-119.40785,Taft,Kern
93271,42512.0,71929.0,193,51.6,293400.0,1859.0,2699,2441,54,11,148,203,45,19,36.436609999999995,-118.86903000000001,Three Rivers,Tulare
93954,14379.0,56111.0,124,31.8,211400.0,1393.0,438,141,0,0,0,364,0,0,36.16434,-120.92441000000001,San Lucas,Monterey
93955,28748.0,68772.0,4073,33.8,543200.0,2281.0,34757,19281,2541,143,3374,15394,2885,583,36.62153,-121.79562,Seaside,Monterey
93960,15392.0,65108.0,3264,35.1,411200.0,1838.0,27009,10139,2379,197,509,20318,917,33,36.40489,-121.32121000000001,Soledad,Monterey
93962,69006.0,,0,64.7,648000.0,2980.0,373,336,0,37,0,117,0,10,36.62472,-121.64648999999999,Spreckels,Monterey
93272,15086.0,46250.0,1015,25.9,163700.0,889.0,4925,3833,0,20,0,4307,454,0,36.04818,-119.34535,Tipton,Tulare
93308,23442.0,46071.0,12273,35.4,235300.0,1653.0,55211,44410,1106,627,1809,13308,3961,254,35.5498,-118.93388999999999,Bakersfield,Kern
93402,38434.0,81494.0,1493,47.0,591600.0,2373.0,16198,13782,29,137,613,3184,838,12,35.290820000000004,-120.8392,Los Osos,San Luis Obispo
93429,26330.0,,0,68.7,263200.0,,88,48,13,0,0,75,0,0,34.866820000000004,-120.53582,Casmalia,Santa Barbara
93430,41205.0,67750.0,451,58.9,845200.0,2365.0,2681,2506,2,2,56,431,67,9,35.49214,-120.92421999999999,Cayucos,San Luis Obispo
93063,41468.0,96654.0,4612,42.1,606200.0,2581.0,56259,40260,536,281,7315,13522,4837,310,34.30922,-118.69041000000001,Simi Valley,Ventura
93205,15077.0,23051.0,1142,41.8,90900.0,1170.0,2164,1778,0,54,0,253,242,0,35.5387,-118.45463000000001,Bodfish,Kern
93224,22676.0,49500.0,67,37.0,120500.0,1304.0,364,311,0,0,2,54,28,0,35.21687,-119.58086999999999,Fellows,Kern
93226,36249.0,,4,66.4,246700.0,1383.0,82,68,4,8,0,0,2,0,35.7476,-118.73461999999999,Glennville,Kern
93240,22398.0,33793.0,1271,50.1,149200.0,1318.0,6096,5472,60,183,57,430,292,0,35.62425,-118.4645,Lake Isabella,Kern
93251,17732.0,46719.0,32,37.5,,2150.0,237,150,0,7,12,111,57,0,35.37059,-119.69735,McKittrick,Kern
93265,41085.0,67617.0,407,46.9,276900.0,1736.0,3230,2961,23,0,18,640,112,0,36.20713,-118.70876000000001,Springville,Tulare
93287,37699.0,101250.0,3,25.4,232400.0,1848.0,75,62,0,8,0,13,5,0,35.72387,-118.91958000000001,Woody,Kern
93309,25029.0,52268.0,11525,31.6,214100.0,1456.0,58709,36770,5722,385,2672,27683,7191,354,35.342659999999995,-119.06461000000002,Bakersfield,Kern
93311,41006.0,93200.0,3674,33.1,303300.0,2057.0,46618,27593,2678,279,7892,16853,4603,69,35.15378,-119.16566999999999,Bakersfield,Kern
93427,44506.0,106682.0,179,42.7,598900.0,2879.0,6195,5320,69,14,105,1632,177,73,34.62724,-120.22465,Buellton,Santa Barbara
93446,38759.0,76859.0,3540,40.6,487600.0,2277.0,44960,38153,84,472,1140,12822,2852,102,35.658609999999996,-120.71888,Paso Robles,San Luis Obispo
93451,31617.0,70568.0,689,39.8,395100.0,2077.0,4233,3258,4,75,67,2155,276,0,35.89398,-120.56733,San Miguel,Monterey
93254,25717.0,39375.0,68,49.5,183900.0,1142.0,757,696,11,4,7,318,4,0,34.92498,-119.74833999999998,New Cuyama,Santa Barbara
93285,23638.0,29194.0,574,58.1,89000.0,1692.0,2009,1809,0,0,0,215,73,0,35.72233,-118.50871000000001,Wofford Heights,Kern
93286,18206.0,44980.0,3057,29.8,213100.0,1407.0,10466,6943,42,211,175,8298,715,14,36.45149,-119.1079,Woodlake,Tulare
93312,36001.0,97615.0,4049,32.7,302200.0,1977.0,59200,42830,1767,235,3863,18720,5502,39,35.39186,-119.11953999999999,Bakersfield,Kern
93109,55574.0,99556.0,2005,45.3,1300600.0,3621.0,11289,9026,329,53,693,2253,354,96,34.406620000000004,-119.72681999999999,Santa Barbara,Santa Barbara
93111,57252.0,117480.0,1053,43.7,936200.0,3454.0,18468,14706,109,66,1122,3806,939,505,34.44932,-119.80223000000001,Santa Barbara,Santa Barbara
93201,10989.0,33688.0,480,24.0,97300.0,1526.0,1251,805,3,22,0,1134,292,0,35.8555,-119.48338000000001,Alpaugh,Tulare
93221,29076.0,61782.0,2724,37.8,268200.0,1599.0,14596,10369,181,151,341,6726,830,0,36.29637,-119.02991999999999,Exeter,Tulare
93230,26984.0,65674.0,9212,33.6,235100.0,1569.0,68896,49392,3326,574,2681,34820,6408,61,36.28967,-119.62513999999999,Hanford,Kings
93401,47492.0,78788.0,3842,36.1,711600.0,2891.0,28751,23772,767,115,1429,5750,1525,256,35.23539,-120.61833999999999,San Luis Obispo,San Luis Obispo
93252,15495.0,40870.0,510,37.9,80600.0,983.0,3180,2461,47,52,94,1429,329,5,34.80685,-119.34664,Maricopa,Ventura
93458,17716.0,59937.0,8338,26.2,342000.0,1742.0,56572,39703,661,695,2498,49016,7084,559,34.95477,-120.49042,Santa Maria,Santa Barbara
93530,,,0,,,,6,6,0,0,0,0,0,0,36.48458,-117.87201,Keeler,Inyo
93552,20661.0,66289.0,5936,32.3,302600.0,1761.0,39776,17656,4682,638,1056,28049,1701,204,34.58412,-118.02386000000001,Palmdale,Los Angeles
93933,33162.0,73856.0,3215,34.1,572000.0,2377.0,25056,13421,1633,80,3436,7212,3407,221,36.67566,-121.78237,Marina,Monterey
93638,16416.0,49021.0,15305,28.5,228600.0,1269.0,51353,25382,1411,268,762,41960,4315,177,37.0424,-120.03816,Madera,Madera
93030,24787.0,78522.0,6751,33.7,492200.0,2170.0,59844,39038,1278,742,3578,46538,7215,298,34.2051,-119.1753,Oxnard,Ventura
93040,24228.0,65625.0,220,36.0,381300.0,1669.0,1822,1420,43,44,0,1602,73,0,34.59337,-118.93656999999999,Piru,Ventura
93455,39167.0,93200.0,2539,37.5,437600.0,2177.0,45246,34351,903,522,2049,16157,5237,429,34.84195,-120.45522,Santa Maria,Santa Barbara
90250,27239.0,60162.0,14264,33.1,609900.0,2366.0,95115,35220,23399,845,6635,51406,7590,2152,33.91383,-118.34996000000001,Hawthorne,Los Angeles
90601,33748.0,76177.0,2945,40.3,590700.0,2441.0,30623,14155,356,487,2257,20899,2544,129,34.0078,-118.03286999999999,Whittier,Los Angeles
90254,96152.0,142500.0,803,40.2,1649900.0,4001.0,19147,15560,137,91,1167,2152,1790,104,33.865320000000004,-118.39616000000001,Hermosa Beach,Los Angeles
90710,29691.0,65119.0,3639,38.8,511100.0,2439.0,28566,11455,3592,103,6650,12703,2293,357,33.79806,-118.29918,Harbor City,Los Angeles
90073,13692.0,,513,56.8,,,962,513,197,13,96,214,49,21,34.05738,-118.45956000000001,Los Angeles,Los Angeles
90079,,,0,,,,0,0,0,0,0,0,0,0,34.04058,-118.25541000000001,Los Angeles,Los Angeles
90089,7595.0,,20,19.2,,,3740,1957,240,0,1193,642,139,21,34.02158,-118.2856,Los Angeles,Los Angeles
90094,105453.0,170634.0,483,37.7,1092300.0,4001.0,9065,5962,539,0,1586,1031,760,7,33.975229999999996,-118.41837,Playa Vista,Los Angeles
90095,,,0,,,,0,0,0,0,0,0,0,0,34.07121,-118.44333999999999,Los Angeles,Los Angeles
90506,,,0,,,,0,0,0,0,0,0,0,0,33.88493,-118.33044,Torrance,Los Angeles
90747,,,0,,,,0,0,0,0,0,0,0,0,33.86372,-118.25142,Carson,Los Angeles
90755,41270.0,86140.0,1474,37.3,530200.0,2459.0,11458,5727,1313,7,2467,4183,599,240,33.80274,-118.16747,Signal Hill,Los Angeles
90831,,,0,,,,0,0,0,0,0,0,0,0,33.768240000000006,-118.20055,Long Beach,Los Angeles
92363,20648.0,33479.0,1574,43.8,110700.0,905.0,5374,3750,116,805,53,1287,553,0,34.70863,-114.57562,Needles,San Bernardino
92008,51643.0,86046.0,2576,41.7,830700.0,2990.0,27119,22494,222,267,1058,5476,2146,365,33.14564,-117.31691000000001,Carlsbad,San Diego
92036,38344.0,64861.0,233,58.1,389500.0,1820.0,2619,2207,98,2,2,347,287,0,33.01137,-116.37671999999999,Julian,San Diego
92106,62484.0,114158.0,1074,39.1,1039300.0,3584.0,20592,16471,531,220,992,2844,1105,99,32.71334,-117.23617,San Diego,San Diego
92108,53133.0,80572.0,2182,32.5,405100.0,2285.0,21013,14347,1602,161,2275,5219,1658,292,32.774229999999996,-117.14097,San Diego,San Diego
92109,57739.0,92379.0,3709,32.5,919700.0,3169.0,46777,39605,788,99,1864,7186,2552,538,32.78699,-117.23273,San Diego,San Diego
92121,58369.0,118155.0,800,32.4,802400.0,3101.0,4668,2650,50,0,1412,492,441,80,32.8973,-117.20231000000001,San Diego,San Diego
92128,51775.0,104501.0,2687,44.0,645700.0,2661.0,52225,32324,1487,30,12117,5878,4106,308,32.99687,-117.07308,San Diego,San Diego
92227,19597.0,47367.0,8358,29.5,217500.0,1501.0,27165,20559,251,361,119,22280,2540,5,32.98677,-115.3341,Brawley,Imperial
92249,16113.0,58148.0,1077,29.5,208900.0,1571.0,8459,5052,8,126,96,8350,1554,0,32.72606,-115.48218,Heber,Imperial
92257,11002.0,,700,53.1,64600.0,926.0,1217,825,252,0,11,348,37,3,33.33976,-115.52814,Niland,Imperial
92264,54887.0,60318.0,2817,59.2,371000.0,2166.0,20881,17041,394,275,1140,4384,1129,95,33.73575,-116.50544,Palm Springs,Riverside
92277,20410.0,41322.0,5868,25.8,135800.0,1155.0,24464,15769,2368,149,831,5642,4164,33,34.11248,-115.68751999999999,Twentynine Palms,San Bernardino
92301,14443.0,48819.0,8040,27.9,212200.0,1368.0,34791,18610,6265,301,510,23274,5274,15,34.65183,-117.52617,Adelanto,San Bernardino
92315,33883.0,55061.0,831,40.6,395800.0,1755.0,5307,4635,30,79,91,1666,354,0,34.22011,-116.95301,Big Bear Lake,San Bernardino
92105,21247.0,48072.0,18208,32.8,443100.0,1866.0,75990,32014,10109,1042,13587,39848,7138,2992,32.737559999999995,-117.09193,San Diego,San Diego
92107,51062.0,84190.0,2824,35.4,924100.0,2950.0,31667,26038,897,242,1041,4726,2554,328,32.7402,-117.24356999999999,San Diego,San Diego
95073,48076.0,96052.0,1371,41.7,813700.0,3075.0,11289,9846,27,34,252,1928,853,110,37.04068,-121.93173999999999,Soquel,Santa Cruz
95139,47008.0,157500.0,124,38.6,861500.0,3143.0,7262,3948,53,0,1694,2497,1056,76,37.22489,-121.76393,San Jose,Santa Clara
95322,24942.0,60478.0,1976,35.4,299300.0,1577.0,10016,5796,8,136,286,6360,584,0,37.17622,-121.01861000000001,Gustine,Merced
95372,31302.0,82979.0,113,36.3,297500.0,1748.0,1761,1634,0,80,0,244,47,0,37.98927,-120.26272,Soulsbyville,Tuolumne
95421,38497.0,61691.0,226,55.7,534900.0,2362.0,1662,1408,0,9,79,132,98,7,38.58276,-123.18037,Cazadero,Sonoma
95442,111898.0,144129.0,464,57.1,1153900.0,2821.0,3143,2752,6,37,0,198,38,0,38.3785,-122.51548999999999,Glen Ellen,Sonoma
95635,33582.0,62308.0,120,56.5,316700.0,1830.0,801,728,20,0,0,148,22,0,38.91111,-120.90043,Greenwood,El Dorado
95351,16371.0,44517.0,10955,29.0,217600.0,1349.0,48844,30894,1523,306,2690,35323,6279,148,37.6236,-120.99828000000001,Modesto,Stanislaus
95013,,,0,,,,34,34,0,0,0,0,0,0,37.215309999999995,-121.73962,Coyote,Santa Clara
95053,4946.0,,0,19.4,,,3835,2457,94,30,795,642,275,12,37.34848,-121.93737,Santa Clara,Santa Clara
95075,48241.0,128750.0,24,45.1,786900.0,2688.0,429,410,0,4,2,105,6,0,36.801120000000004,-121.19258,Tres Pinos,San Benito
95645,19604.0,44297.0,365,39.2,285200.0,1628.0,1704,1616,0,23,0,1304,38,0,38.89025,-121.79992,Knights Landing,Yolo
93932,33188.0,75446.0,98,54.4,309400.0,1656.0,502,467,18,0,17,13,0,0,36.00143,-121.05757,Lockwood,Monterey
93953,89772.0,143750.0,101,63.7,1364300.0,3985.0,3783,3096,19,0,529,320,76,0,36.58566,-121.94328999999999,Pebble Beach,Monterey
93003,40014.0,81501.0,4430,41.3,593000.0,2416.0,51461,40965,1017,309,2499,17066,4302,443,34.28434,-119.22256000000002,Ventura,Ventura
93023,46863.0,80685.0,1723,50.7,673200.0,2785.0,21011,18263,70,90,594,3964,1337,185,34.50372,-119.24856000000001,Ojai,Ventura
93103,52794.0,84853.0,2098,39.6,1092500.0,3437.0,20542,14879,404,171,730,9593,1515,409,34.43888,-119.68173,Santa Barbara,Santa Barbara
93108,107232.0,165764.0,540,54.4,2000001.0,4001.0,10451,9110,75,8,436,992,564,5,34.44934,-119.60396999999999,Santa Barbara,Santa Barbara
93601,33050.0,64634.0,102,56.1,320600.0,1645.0,1418,1321,0,20,0,64,74,0,37.39395,-119.73702,Ahwahnee,Madera
93603,22146.0,,99,58.8,,,141,141,0,0,0,0,0,0,36.55118,-118.99606999999999,Badger,Tulare
93928,31680.0,,0,24.9,,,1019,651,113,0,91,213,164,66,36.064840000000004,-121.38101999999999,Jolon,Monterey
93245,27426.0,65631.0,4467,28.9,247100.0,1581.0,38275,23316,3012,1144,2564,14841,2895,30,36.28614,-119.83405,Lemoore,Kings
93449,61673.0,90837.0,650,57.5,759800.0,2727.0,8042,7104,95,7,262,671,241,52,35.15803,-120.6504,Pismo Beach,San Luis Obispo
93628,31959.0,,0,26.9,,,289,289,0,0,0,0,0,0,36.781490000000005,-118.83838999999999,Hume,Fresno
95959,43137.0,70975.0,2107,55.0,473200.0,2187.0,17838,16397,132,19,309,1451,826,12,39.34509,-120.86797,Nevada City,Nevada
95965,20519.0,35668.0,5093,37.0,189500.0,1320.0,20681,13460,952,401,3132,3105,1975,152,39.59169,-121.59034,Oroville,Butte
95966,25612.0,48228.0,4686,45.2,231200.0,1418.0,29444,22729,319,845,1603,4274,2788,87,39.47332,-121.43283999999998,Oroville,Butte
95970,41147.0,65625.0,139,49.7,371700.0,1583.0,533,485,22,5,0,119,13,0,39.411590000000004,-122.05176000000002,Princeton,Glenn
95993,34953.0,74188.0,3153,38.6,343300.0,1848.0,37713,21650,691,470,10158,7427,3096,128,39.08171,-121.68798000000001,Yuba City,Sutter
95204,30653.0,56041.0,4176,35.1,260400.0,1681.0,28860,17721,1929,162,2066,13984,3969,124,37.97403,-121.31906000000001,Stockton,San Joaquin
95230,39507.0,90417.0,66,35.3,625000.0,3100.0,661,444,0,0,66,183,0,35,37.97361,-120.86492,Farmington,Stanislaus
95231,15095.0,54615.0,590,33.9,382100.0,1771.0,5520,3747,497,54,214,3485,241,20,37.87331,-121.29271999999999,French Camp,San Joaquin
95246,33931.0,72841.0,60,58.5,316700.0,,1234,1207,0,20,7,165,0,0,38.23662,-120.49588999999999,Mountain Ranch,Calaveras
95247,36721.0,56313.0,158,57.8,337900.0,1821.0,3853,3477,34,58,16,386,116,0,38.14264,-120.44358999999999,Murphys,Calaveras
95315,20990.0,62533.0,2437,33.4,264000.0,1399.0,14434,5748,11,190,544,10281,652,71,37.42243,-120.7733,Delhi,Merced
95325,,,0,,,,65,65,0,0,0,32,0,0,37.480579999999996,-120.24208,Hornitos,Mariposa
95326,32771.0,75388.0,1081,36.4,355900.0,2142.0,10669,8994,35,83,538,3095,280,29,37.58998,-120.8531,Hughson,Stanislaus
95328,17536.0,46277.0,869,31.1,288000.0,1180.0,3680,2449,23,71,39,2966,603,13,37.557970000000005,-120.90932,Keyes,Stanislaus
95841,27946.0,53866.0,3035,35.3,281100.0,1636.0,20063,13716,1539,268,1646,4265,1933,101,38.660309999999996,-121.34812,Sacramento,Sacramento
95912,27754.0,64923.0,455,34.5,330200.0,1664.0,5112,3777,51,20,9,3353,654,0,39.0016,-122.07462,Arbuckle,Colusa
95942,111240.0,174028.0,99,51.9,534500.0,2274.0,1605,1419,0,0,0,188,144,0,39.989540000000005,-121.58872,Forest Ranch,Butte
95944,42585.0,,0,61.7,,,80,80,0,0,0,0,0,0,39.53482,-120.86158999999999,Goodyears Bar,Sierra
95948,24344.0,56667.0,948,33.4,245300.0,1419.0,12122,9209,34,54,88,4673,425,0,39.342890000000004,-121.75818000000001,Gridley,Butte
95950,15526.0,33309.0,252,47.1,,,494,415,0,0,0,147,66,0,39.05144,-121.92196000000001,Grimes,Colusa
95953,23916.0,59875.0,2014,33.8,247800.0,1550.0,11073,7097,167,50,1507,4981,1216,22,39.25018,-121.77309,Live Oak,Sutter
95956,40162.0,,19,55.0,249500.0,1245.0,399,356,0,22,21,22,0,0,39.8751,-121.12208999999999,Meadow Valley,Plumas
95983,31536.0,47321.0,8,58.0,,2075.0,306,203,0,12,0,80,65,0,40.05827,-120.73897,Taylorsville,Plumas
95987,26563.0,72500.0,692,30.7,273400.0,1640.0,6040,4855,9,120,81,4644,590,0,39.102990000000005,-122.2726,Williams,Colusa
95334,18359.0,59412.0,2786,31.0,234900.0,1473.0,17624,5832,19,213,2911,12514,889,0,37.347559999999994,-120.74623999999999,Livingston,Merced
95337,31801.0,86414.0,3954,34.6,442800.0,2258.0,40657,22713,2051,421,6368,16145,6069,364,37.74171,-121.23834,Manteca,San Joaquin
95356,36601.0,76225.0,2870,37.5,358900.0,1932.0,32387,21930,641,400,3248,9633,3299,247,37.71945,-121.02786,Modesto,Stanislaus
95363,25886.0,72898.0,2338,32.2,336700.0,1881.0,28333,18751,1329,200,1239,18951,3892,50,37.37251,-121.27192,Patterson,Stanislaus
95383,52086.0,75313.0,193,50.3,334300.0,1748.0,3816,3588,0,0,10,318,154,0,38.09534,-120.22601999999999,Twain Harte,Tuolumne
95387,14577.0,53229.0,52,34.4,,,600,600,0,0,0,540,0,0,37.55429,-121.2451,Westley,Stanislaus
95403,35913.0,79990.0,3771,38.5,559000.0,2491.0,44716,28181,1050,417,2205,15666,3332,482,38.50326,-122.75358,Santa Rosa,Sonoma
95409,51596.0,77849.0,1544,51.3,647000.0,2700.0,26739,20818,269,198,1909,4472,1695,93,38.46116,-122.60425,Santa Rosa,Sonoma
95422,18750.0,36623.0,4447,38.6,131400.0,1184.0,15644,10519,693,679,145,4532,1190,136,38.97829,-122.6423,Clearlake,Lake
95423,30478.0,46833.0,593,54.2,203600.0,1177.0,3597,3166,30,68,58,507,38,0,39.06749,-122.62753000000001,Clearlake Oaks,Lake
95425,44842.0,81905.0,962,46.5,524600.0,2473.0,11144,8985,108,255,185,2922,747,28,38.81792,-123.02566000000002,Cloverdale,Sonoma
95454,21095.0,35947.0,568,56.2,372100.0,2030.0,2165,1320,18,304,0,198,211,0,39.78063,-123.51631,Laytonville,Mendocino
95456,30711.0,26127.0,146,67.2,469000.0,2160.0,682,671,0,0,2,36,9,0,39.25851,-123.74585,Little River,Mendocino
95459,31725.0,52415.0,83,40.9,500000.0,2240.0,838,633,0,49,0,285,146,0,38.99068,-123.62626999999999,Manchester,Mendocino
95464,19613.0,50764.0,654,39.7,116500.0,1319.0,2715,1837,103,405,59,602,44,0,39.127359999999996,-122.84733,Nice,Lake
95493,35913.0,66838.0,14,76.3,360900.0,,99,90,0,0,0,9,0,0,39.20241,-122.97948000000001,Witter Springs,Lake
95525,35592.0,50833.0,313,55.5,365400.0,1851.0,1403,1152,0,95,5,74,92,17,40.94845,-123.82628999999999,Blue Lake,Humboldt
95526,42859.0,32500.0,59,62.1,283900.0,1625.0,210,189,0,9,0,6,12,0,40.44705,-123.6628,Bridgeville,Humboldt
95548,20078.0,38092.0,247,50.1,183300.0,1219.0,1123,637,17,342,1,185,70,0,41.58633,-124.05859,Klamath,Del Norte
95555,27639.0,33333.0,116,34.8,225000.0,1250.0,390,272,0,23,0,20,94,0,41.295190000000005,-123.97774,Orick,Humboldt
95570,34556.0,51458.0,384,42.9,452200.0,2075.0,2599,2289,0,76,33,147,177,11,41.11375,-124.08037,Trinidad,Humboldt
95573,28171.0,73051.0,101,43.2,287900.0,1278.0,1285,1125,4,43,0,45,113,31,40.89567,-123.65873,Willow Creek,Humboldt
92509,23112.0,76568.0,9920,31.8,369700.0,1911.0,82377,38245,2464,691,3033,60945,7486,356,34.00293,-117.44547,Jurupa Valley,Riverside
92539,22633.0,52857.0,565,43.2,251400.0,1405.0,4433,3047,8,111,218,1117,371,0,33.51579,-116.64432,Anza,Riverside
92543,19086.0,38686.0,8295,37.5,159200.0,1290.0,37492,23624,4278,292,1012,19410,4264,46,33.69867,-116.97916000000001,Hemet,Riverside
92586,27798.0,44179.0,1940,59.6,252500.0,1454.0,18615,13577,1286,148,356,4898,1405,71,33.70773,-117.20045,Menifee,Riverside
92592,40026.0,108412.0,4891,36.4,487300.0,2576.0,86115,56565,3815,539,8824,23260,9068,3,33.510999999999996,-117.0242,Temecula,Riverside
92618,56365.0,112054.0,4485,33.9,903300.0,4001.0,54509,23003,545,81,26838,4963,2648,183,33.66729,-117.73362,Irvine,Orange
92625,114669.0,162250.0,771,54.2,2000001.0,4001.0,13149,10829,265,30,1154,1104,679,0,33.60229,-117.86551000000001,Corona Del Mar,Orange
92679,78631.0,182857.0,1037,44.6,925100.0,3617.0,32784,26386,478,77,3241,4552,2247,69,33.65274,-117.56048,Trabuco Canyon,Orange
92688,49064.0,116557.0,2704,37.6,638000.0,2885.0,44586,32611,919,180,5477,9886,3928,45,33.61737,-117.61131,Rancho Santa Margarita,Orange
92708,39145.0,89478.0,4933,44.1,776700.0,2792.0,56811,28855,241,114,20638,9834,3924,179,33.71046,-117.95132,Fountain Valley,Orange
92806,32366.0,77570.0,4710,33.7,605100.0,2653.0,40216,22478,944,565,5573,22371,4985,659,33.838840000000005,-117.87053999999999,Anaheim,Orange
92843,23057.0,70680.0,5930,37.5,557000.0,2241.0,47823,15468,263,463,20621,22139,2815,511,33.76399,-117.93153000000001,Garden Grove,Orange
92870,38930.0,100685.0,4073,37.1,652800.0,2892.0,53194,35121,1304,431,8719,20150,4397,367,33.88087,-117.85521999999999,Placentia,Orange
92004,45021.0,61809.0,154,62.2,221000.0,1650.0,2284,2042,35,0,1,607,20,0,33.18481,-116.15688,Borrego Springs,San Diego
92007,60519.0,107778.0,1937,42.1,1123700.0,3376.0,11973,9539,54,18,301,2563,1775,0,33.02216,-117.27389,Cardiff By The Sea,San Diego
92037,81845.0,113676.0,3578,45.9,1578200.0,4001.0,38261,30037,642,54,4464,4080,2643,563,32.85257,-117.25103999999999,La Jolla,San Diego
92020,29038.0,61830.0,9245,35.7,551400.0,2462.0,57796,42830,3121,231,2597,14951,3128,1119,32.79557,-116.9697,El Cajon,San Diego
92025,27745.0,56866.0,9854,34.1,521900.0,2424.0,52276,34383,1357,612,2041,29519,6429,719,33.084920000000004,-117.02967,Escondido,San Diego
92027,29210.0,70009.0,6113,34.7,472500.0,2402.0,57225,37189,1223,412,3405,30926,6290,387,33.13263,-116.98335,Escondido,San Diego
92065,41840.0,100645.0,1634,41.2,562000.0,2653.0,36460,29779,335,132,817,10551,3150,22,33.04736,-116.84386,Ramona,San Diego
92078,39749.0,91564.0,4916,37.1,614500.0,2899.0,52810,37950,1180,384,4952,15790,5317,173,33.11834,-117.18553999999999,San Marcos,San Diego
92117,41776.0,91347.0,5618,37.7,640100.0,2624.0,58651,43227,1602,93,6165,14531,4705,643,32.82493,-117.19972,San Diego,San Diego
92123,42996.0,90602.0,3755,34.2,580000.0,2606.0,34103,20007,2963,124,6593,7522,3014,311,32.80958,-117.13418999999999,San Diego,San Diego
92139,26557.0,75576.0,3006,36.0,438500.0,2138.0,36172,13183,4908,139,10807,13703,4055,416,32.68006,-117.04888999999999,San Diego,San Diego
92173,18615.0,48967.0,6188,32.2,382800.0,1870.0,31248,22484,326,38,574,29473,3632,1025,32.55552,-117.05113999999999,San Ysidro,San Diego
92223,30840.0,86068.0,6050,35.7,336100.0,2102.0,56925,35904,5135,758,3962,24484,4581,258,33.9382,-116.98137,Beaumont,Riverside
92230,24154.0,47500.0,393,39.2,192900.0,1525.0,2363,1354,77,244,58,1023,186,0,33.9088,-116.76879,Cabazon,Riverside
92240,21513.0,40456.0,8064,36.8,218600.0,1435.0,36214,22397,2873,411,1087,21048,3283,288,33.952909999999996,-116.5194,Desert Hot Springs,Riverside
92254,13872.0,26328.0,2133,36.2,155400.0,1175.0,8336,1774,0,0,0,8084,537,0,33.54371,-115.99995,Mecca,Riverside
92280,,,0,,,,0,0,0,0,0,0,0,0,34.13963,-114.84652,Vidal,San Bernardino
92313,31146.0,70200.0,1088,36.8,355400.0,1837.0,12559,7583,520,20,671,6207,1103,107,34.031420000000004,-117.31373,Grand Terrace,San Bernardino
92316,20195.0,63529.0,4414,34.9,316900.0,1650.0,29176,14672,902,207,414,23608,3607,127,34.0576,-117.39076000000001,Bloomington,San Bernardino
